Time,Google Coordinate X, Google Coordinate Y, Speed, Direction, O2, Pressure, Temperature, Nox,PM_CONC, PM_TIME, Egs Ready
05/19/21 11:55:03  ,56.10231833,10.10469333,0,314.47,16.7,15.6,44,332.5,5.74,356776, false
05/19/21 11:55:05  ,56.10231833,10.10469333,0,314.47,16.7,13.8,43.9,334.1,5.73,357775, false
05/19/21 11:55:05  ,56.10231833,10.10469333,0,314.47,16.7,15.9,44,334.8,5.71,358774, false
05/19/21 11:55:06  ,56.10231833,10.10469333,0,314.47,16.6,14.2,44,337.4,5.7,359773, false
05/19/21 11:55:07  ,56.10231833,10.10469333,0,314.47,16.6,14.8,44,338.1,5.68,360771, false
05/19/21 11:55:08  ,56.10231833,10.10469333,0,314.47,16.6,13.8,44,338.6,5.66,361770, false
05/19/21 11:55:09  ,56.10231833,10.10469333,0,314.47,16.6,14.5,43.9,339.8,5.65,362769, false
05/19/21 11:55:10  ,56.10231833,10.10469333,0,314.47,16.6,14.5,44,339.8,5.63,363768, false
05/19/21 11:55:11  ,56.10231833,10.10469333,0,314.47,16.6,14.2,44,340.8,5.62,364766, false
05/19/21 11:55:12  ,56.10231833,10.10469333,0,314.47,16.6,14.2,43.9,340.9,5.6,365765, false
05/19/21 11:55:13  ,56.10231833,10.10469333,0,314.47,16.6,14.8,44,340.8,5.59,366764, false
05/19/21 11:55:14  ,56.10231833,10.10469333,0,314.47,16.6,14.5,44.1,339.8,5.57,367763, false
05/19/21 11:55:15  ,56.10231833,10.10469333,0,314.47,16.6,13.8,44.1,339.2,5.56,368761, false
05/19/21 11:55:16  ,56.10231833,10.10469333,0,314.47,16.6,14.2,44.1,338.7,5.54,369760, false
05/19/21 11:55:17  ,56.10231833,10.10469333,0,314.47,16.6,14.8,44.2,339.2,5.53,370759, false
05/19/21 11:55:18  ,56.10231833,10.10469333,0,314.47,16.6,14.8,44.3,340.4,5.51,371758, false
05/19/21 11:55:19  ,56.10231833,10.10469333,0,314.47,16.6,14.5,44.3,342.5,5.5,372756, false
05/19/21 11:55:20  ,56.10231833,10.10469333,0,314.47,16.5,14.8,44.3,345.9,5.48,373755, false
05/19/21 11:55:21  ,56.10231833,10.10469333,0,314.47,16.5,14.2,44.3,347.7,5.47,374754, false
05/19/21 11:55:22  ,56.10231833,10.10469333,0,314.47,16.5,14.5,44.3,352.6,5.45,375753, false
05/19/21 11:55:23  ,56.10231833,10.10469333,0,314.47,16.5,14.5,44.4,353.7,5.44,376751, false
05/19/21 11:55:24  ,56.10231833,10.10469333,0,314.47,16.4,14.5,44.4,354.8,5.42,377750, false
05/19/21 11:55:25  ,56.10231833,10.10469333,0,314.47,16.4,14.8,44.3,355.4,5.41,378749, false
05/19/21 11:55:26  ,56.10231833,10.10469333,0,314.47,16.4,15.6,44.3,356.4,5.4,379748, false
05/19/21 11:55:27  ,56.10231833,10.10469333,0,314.47,16.4,14.8,44.4,356.4,5.38,380746, false
05/19/21 11:55:28  ,56.10231833,10.10469333,0,314.47,16.4,14.8,44.5,356.4,5.37,381745, false
05/19/21 11:55:29  ,56.10231833,10.10469333,0,314.47,16.4,14.5,44.6,356.4,5.35,382744, false
05/19/21 11:55:30  ,56.10231833,10.10469333,0,314.47,16.4,15.6,44.5,357,5.34,383742, false
05/19/21 11:55:31  ,56.10231833,10.10469333,0,314.47,16.4,14.8,44.4,357.5,5.32,384741, false
05/19/21 11:55:32  ,56.10231833,10.10469333,0,314.47,16.4,15.6,44.3,357.5,5.31,385740, false
05/19/21 11:55:33  ,56.10231833,10.10469333,0,314.47,16.4,14.8,44.6,357,5.3,386739, false
05/19/21 11:55:35  ,56.10231667,10.10469333,0,314.47,16.4,14.2,44.6,356.4,5.28,387737, false
05/19/21 11:55:35  ,56.10231667,10.10469333,0,314.47,16.4,14.8,44.5,355.9,5.27,388736, false
05/19/21 11:55:36  ,56.10231667,10.10469333,0,314.47,16.4,14.5,44.5,354.2,5.26,389735, false
05/19/21 11:55:37  ,56.10231667,10.10469333,0,314.47,16.4,14.8,44.6,354.8,5.24,390734, false
05/19/21 11:55:38  ,56.10231667,10.10469333,0,314.47,16.4,15.9,44.6,354.8,5.23,391733, false
05/19/21 11:55:39  ,56.10231667,10.10469333,0,314.47,16.5,14.5,44.5,353.7,5.22,392731, false
05/19/21 11:55:40  ,56.10231667,10.10469333,0,314.47,16.5,14.5,44.4,352.6,5.2,393730, false
05/19/21 11:55:41  ,56.10231667,10.10469333,0,314.47,16.5,14.5,44.4,352,5.19,394729, false
05/19/21 11:55:42  ,56.10231667,10.10469333,0,314.47,16.5,14.5,44.3,352,5.18,395728, false
05/19/21 11:55:43  ,56.10231667,10.10469333,0,314.47,16.5,14.8,44.4,351.5,5.16,396726, false
05/19/21 11:55:44  ,56.10231667,10.10469333,0,314.47,16.5,14.8,44.6,352,5.15,397725, false
05/19/21 11:55:45  ,56.10231667,10.10469333,0,314.47,16.5,14.8,44.8,353.7,5.14,398724, false
05/19/21 11:55:46  ,56.10231667,10.10469333,0,314.47,16.4,14.5,44.8,358.6,5.12,399722, false
05/19/21 11:55:47  ,56.10231667,10.10469333,0,314.47,16.4,14.8,44.9,365.2,5.11,400721, false
05/19/21 11:55:48  ,56.10231667,10.10469333,0,314.47,16.3,14.8,44.8,373.4,5.1,401720, false
05/19/21 11:55:50  ,56.10231667,10.10469333,0,314.47,16.3,15.6,44.8,376.1,5.09,402719, false
05/19/21 11:55:50  ,56.10231667,10.10469333,0,314.47,16.3,15.9,44.9,376.6,5.07,403717, false
05/19/21 11:55:51  ,56.10231667,10.10469333,0,314.47,16.3,14.8,44.9,377.7,5.06,404716, false
05/19/21 11:55:52  ,56.10231667,10.10469333,0,314.47,16.3,14.5,45,377.7,5.05,405715, false
05/19/21 11:55:53  ,56.10231667,10.10469333,0,314.47,16.3,14.8,45,377,5.04,406714, false
05/19/21 11:55:54  ,56.10231667,10.10469333,0,314.47,16.4,14.8,44.9,376.5,5.02,407712, false
05/19/21 11:55:55  ,56.10231667,10.10469333,0,314.47,16.4,15.6,44.9,375.3,5.01,408711, false
05/19/21 11:55:56  ,56.10231667,10.10469333,0,314.47,16.4,14.8,45,373.1,5,409710, false
05/19/21 11:55:57  ,56.10231667,10.10469333,0,314.47,16.4,14.5,45,372.6,4.99,410708, false
05/19/21 11:55:58  ,56.10231667,10.10469333,0,314.47,16.4,14.5,45,372.5,4.98,411707, false
05/19/21 11:55:59  ,56.10231667,10.10469333,0,314.47,16.4,14.8,45,373.1,4.96,412706, false
05/19/21 11:56:00  ,56.10231667,10.10469333,0,314.47,16.4,15.6,45,376.5,4.95,413704, false
05/19/21 11:56:01  ,56.10231667,10.10469333,0,314.47,16.3,14.8,45,381.3,4.94,414703, false
05/19/21 11:56:02  ,56.10231667,10.10469333,0,314.47,16.3,15.9,45,382.4,4.93,415702, false
05/19/21 11:56:03  ,56.10231667,10.10469333,0,314.47,16.3,14.5,45.1,384,4.92,416701, false
05/19/21 11:56:04  ,56.10231667,10.10469333,0,314.47,16.3,14.8,45.1,384,4.9,417699, false
05/19/21 11:56:05  ,56.10231667,10.10469333,0,314.47,16.3,14.5,45.1,383.4,4.89,418698, false
05/19/21 11:56:06  ,56.10231667,10.10469333,0,314.47,16.4,14.5,45.1,382.9,4.88,419697, false
05/19/21 11:56:07  ,56.10231667,10.104695,0,314.47,16.3,14.5,45.2,387.2,4.87,420696, false
05/19/21 11:56:08  ,56.10231667,10.104695,0,314.47,16.3,14.5,45.4,399.2,4.86,421694, false
05/19/21 11:56:09  ,56.10231667,10.104695,0,314.47,16.2,15.6,45.4,412.9,4.85,422693, false
05/19/21 11:56:10  ,56.10231,10.104695,0.1665,314.47,16.1,13.8,45.5,421.7,4.83,423692, false
05/19/21 11:56:11  ,56.10230167,10.10469167,2.4235,215.59,15.8,18.9,45.6,434.6,4.82,424690, false
05/19/21 11:56:12  ,56.10229,10.10468167,4.7545,214.1,14.3,14.8,45.7,453.2,5.37,425689, false
05/19/21 11:56:13  ,56.10227833,10.10466833,5.698,214.94,13.6,14.2,45.7,444.2,5.48,426688, false
05/19/21 11:56:14  ,56.10226333,10.10465333,6.068,210.52,13.5,14.2,45.9,404.9,5.46,427687, false
05/19/21 11:56:15  ,56.10224833,10.10464167,5.6055,200.9,13.8,13.2,46.2,373.5,5.45,428685, false
05/19/21 11:56:16  ,56.10223333,10.104635,5.4575,185.63,14,14.2,46.4,348.5,5.44,429684, false
05/19/21 11:56:17  ,56.10222167,10.10463667,3.7925,168.47,14.1,15.6,46.6,332.3,5.43,430683, false
05/19/21 11:56:18  ,56.10222333,10.10463833,0.5365,168.47,14.6,13.8,46.6,313.9,5.41,431682, false
05/19/21 11:56:19  ,56.10222667,10.10463167,3.034,261.94,15,8.1,46.7,293.8,5.4,432681, false
05/19/21 11:56:20  ,56.102235,10.104615,6.586,306.82,13.6,17.8,46.9,298.4,5.47,433679, false
05/19/21 11:56:21  ,56.102245,10.10459167,7.6405,312.86,13,19.6,47.1,320.7,5.52,434678, false
05/19/21 11:56:22  ,56.10225667,10.10456333,7.3445,309.31,14,15.6,47.3,296.2,5.5,435677, false
05/19/21 11:56:23  ,56.10226667,10.10453667,6.6785,308.32,14.8,16.5,47.5,260.4,5.49,436676, false
05/19/21 11:56:24  ,56.10227833,10.10451167,7.104,303.89,15.4,18.9,47.8,231.7,5.48,437675, false
05/19/21 11:56:25  ,56.10228833,10.10448333,7.252,299.39,15.3,14.2,47.8,225.4,5.46,438673, false
05/19/21 11:56:26  ,56.102295,10.10445167,7.3075,297.42,15.2,14.8,48,232.3,5.45,439672, false
05/19/21 11:56:27  ,56.10230333,10.10442,6.919,290.25,15.2,14.5,48,234.8,5.44,440671, false
05/19/21 11:56:28  ,56.102305,10.10438833,6.475,277.82,15.4,13.8,48.1,234.3,5.43,441670, false
05/19/21 11:56:29  ,56.10230167,10.10436,6.0495,262.7,15.4,14.5,48.3,236.4,5.42,442669, false
05/19/21 11:56:30  ,56.10229333,10.10433333,6.364,246.95,15.4,14.5,48.3,245.8,5.4,443667, false
05/19/21 11:56:31  ,56.10228,10.10430833,6.3455,230.96,15,11.6,48.5,264.1,5.39,444666, false
05/19/21 11:56:32  ,56.10226667,10.10428667,5.5315,236.84,14.8,14.8,48.5,282,5.38,445665, false
05/19/21 11:56:33  ,56.10225833,10.10426333,5.143,248.49,14.7,13.2,48.5,287.6,5.37,446664, false
05/19/21 11:56:34  ,56.102255,10.10424167,4.736,266.78,14.6,13.2,48.5,296.4,5.35,447663, false
05/19/21 11:56:35  ,56.10225833,10.10422167,4.6065,280.3,14.5,14.2,48.7,311.5,5.34,448662, false
05/19/21 11:56:36  ,56.10226167,10.10420333,4.588,291.93,14.5,13.5,48.8,320.1,5.33,449660, false
05/19/21 11:56:37  ,56.102265,10.104195,0.407,291.93,14.6,13.5,48.7,327.9,5.32,450659, false
05/19/21 11:56:38  ,56.102265,10.1042,2.59,45.81,14.9,12.1,48.5,330,5.31,451658, false
05/19/21 11:56:39  ,56.10226333,10.10422167,6.0865,90.77,13.4,15.9,48.6,361.7,5.3,452657, false
05/19/21 11:56:40  ,56.10226,10.10425,6.9745,110.75,12.5,10.8,48.5,392.2,5.28,453656, false
05/19/21 11:56:41  ,56.10225,10.10427833,7.141,125.86,13.3,17.5,48.6,364.9,5.27,454655, false
05/19/21 11:56:42  ,56.10223833,10.10430333,6.993,129.79,14.1,16.2,48.9,318.6,5.26,455654, false
05/19/21 11:56:43  ,56.10222833,10.104325,5.846,130.92,14.5,13.2,48.9,287.4,5.25,456653, false
05/19/21 11:56:44  ,56.10222,10.10434167,3.959,133.68,15,14.8,49.2,269,5.24,457652, false
05/19/21 11:56:45  ,56.102215,10.10435167,2.5715,132.62,15.4,15.1,49.2,256,5.23,458650, false
05/19/21 11:56:46  ,56.10221167,10.10435833,1.332,132.62,15.4,15.1,49.3,271.2,5.21,459649, false
05/19/21 11:56:47  ,56.10221,10.10436333,1.11,132.62,15.2,15.1,49.2,312.1,5.2,460648, false
05/19/21 11:56:48  ,56.10221,10.10436667,0.629,132.62,15.1,14.5,49.2,343.2,5.19,461647, false
05/19/21 11:56:49  ,56.10221,10.10436833,1.0175,132.62,15,13.5,49.2,369.6,5.18,462646, false
05/19/21 11:56:50  ,56.10221,10.10437,0.592,132.62,14.8,16.2,49.2,387.7,5.17,463645, false
05/19/21 11:56:51  ,56.10221,10.10437167,0.259,132.62,14.4,13.2,49.1,405.3,5.16,464644, false
05/19/21 11:56:52  ,56.10220833,10.10437167,1.8315,132.62,14,12.9,49.1,425.7,5.15,465643, false
05/19/21 11:56:53  ,56.10220833,10.10437167,0.0555,132.62,13.7,14.2,49,433.5,5.14,466642, false
05/19/21 11:56:54  ,56.10221,10.10436833,1.7205,132.62,13.5,9.5,49,416.4,5.11,468640, false
05/19/21 11:56:55  ,56.10221833,10.10436333,4.773,346.07,13.5,9.5,49,416.4,5.11,468640, false
05/19/21 11:56:56  ,56.10222833,10.10435667,3.1635,343.06,12.7,13.2,49.2,418.4,5.1,469639, false
05/19/21 11:56:57  ,56.10223167,10.10435167,0.592,343.06,13.1,13.5,49.2,404.5,5.09,470637, false
05/19/21 11:56:58  ,56.10223167,10.10435333,1.6835,343.06,13.8,12.1,49.3,367.2,5.08,471636, false
05/19/21 11:56:59  ,56.10222667,10.10435667,2.331,79.39,13.9,15.1,49.3,358.7,5.06,473634, false
05/19/21 11:57:00  ,56.10222167,10.10436167,1.443,79.39,13.9,15.1,49.3,358.7,5.06,473634, false
05/19/21 11:57:01  ,56.10222,10.10436333,0.5735,79.39,14.1,14.2,49.3,363,5.05,474633, false
05/19/21 11:57:02  ,56.10222,10.10436333,0.111,79.39,14.2,14.8,49.2,374.9,5.04,475632, false
05/19/21 11:57:03  ,56.10221833,10.10436333,0.407,79.39,14.3,13.5,49.3,396.9,5.03,476630, false
05/19/21 11:57:04  ,56.10221667,10.10436333,0.4995,79.39,14.5,14.2,49.1,431.8,5.01,478628, false
05/19/21 11:57:05  ,56.10221833,10.10436333,0.037,79.39,14.5,14.2,49.1,431.8,5.01,478628, false
05/19/21 11:57:06  ,56.102215,10.104365,0.4995,79.39,14.5,13.5,49.1,443.1,5,479627, false
05/19/21 11:57:07  ,56.10221333,10.104365,0.4255,79.39,14.5,14.8,49.2,456.1,4.99,480625, false
05/19/21 11:57:08  ,56.10221333,10.10436667,0.4255,79.39,14.5,13.2,49.1,466.5,4.98,481624, false
05/19/21 11:57:09  ,56.10221333,10.10436833,0.925,79.39,14.5,13.5,49.1,476.3,4.96,483622, false
05/19/21 11:57:10  ,56.10221167,10.10437167,0.481,79.39,14.5,13.5,49.1,476.3,4.96,483622, false
05/19/21 11:57:11  ,56.10221167,10.10437333,0.6105,79.39,14.2,14.5,49,482.7,4.95,484620, false
05/19/21 11:57:12  ,56.10220833,10.10437333,1.4985,79.39,13.9,14.8,49.2,499.9,4.94,485619, false
05/19/21 11:57:13  ,56.10220833,10.10437333,0.222,79.39,13.6,14.8,49.3,502.9,4.93,486618, false
05/19/21 11:57:14  ,56.10221167,10.10437333,1.628,79.39,14.1,14.2,49.2,454.9,4.9,488616, false
05/19/21 11:57:15  ,56.102215,10.10437167,1.3135,79.39,14.1,14.2,49.2,454.9,4.9,488616, false
05/19/21 11:57:16  ,56.102215,10.10437167,0.3885,79.39,14.2,19.2,49.2,449.2,4.89,489614, false
05/19/21 11:57:17  ,56.10221667,10.10437,0.8325,79.39,13.9,14.5,49.2,451.7,4.88,490613, false
05/19/21 11:57:18  ,56.10222,10.104365,1.9795,79.39,13.5,16.9,49.3,462.6,4.87,491612, false
05/19/21 11:57:19  ,56.102225,10.104355,3.6445,324.22,13.3,15.9,49.4,474.6,4.86,493610, false
05/19/21 11:57:20  ,56.10223167,10.10434167,4.403,318.58,13.3,15.9,49.4,474.6,4.86,493610, false
05/19/21 11:57:21  ,56.10223667,10.10433333,1.554,318.58,13.5,14.2,49.3,473.6,4.85,494608, false
05/19/21 11:57:22  ,56.10223667,10.10433333,1.036,318.58,13.9,15.9,49.4,455.8,4.84,495607, false
05/19/21 11:57:23  ,56.102235,10.10434,3.293,192.86,14.1,14.8,49.5,449.3,4.83,496606, false
05/19/21 11:57:24  ,56.10222667,10.10434833,4.033,157.3,13.3,14.5,49.6,454.4,4.81,498604, false
05/19/21 11:57:25  ,56.10222,10.10435667,1.739,157.3,13.3,14.5,49.6,454.4,4.81,498604, false
05/19/21 11:57:26  ,56.10221667,10.10436333,1.7945,157.3,13.7,14.5,49.5,416.4,4.8,499602, false
05/19/21 11:57:27  ,56.10221333,10.10437,1.8685,157.3,13.9,14.8,49.6,415.4,4.79,500601, false
05/19/21 11:57:28  ,56.10220833,10.10437667,2.22,137.42,13.7,15.9,49.6,425,4.78,501600, false
05/19/21 11:57:29  ,56.10220833,10.10437667,0.111,137.42,13.1,14.5,49.8,367.8,4.76,503598, false
05/19/21 11:57:30  ,56.10220667,10.10437833,1.3505,137.42,13.1,14.5,49.8,367.8,4.76,503598, false
05/19/21 11:57:31  ,56.10220167,10.104385,2.3495,129.8,13.3,13.5,49.9,351.8,4.75,504597, false
05/19/21 11:57:32  ,56.1022,10.10439167,1.258,129.8,13.3,15.9,49.9,353.4,4.74,505595, false
05/19/21 11:57:33  ,56.10219833,10.10439333,0.592,129.8,13.3,14.2,50,355.6,4.73,506594, false
05/19/21 11:57:34  ,56.10220167,10.10439167,0.592,129.8,13.9,13.2,50,359.3,4.71,508592, false
05/19/21 11:57:35  ,56.102205,10.10438833,2.405,16.56,13.9,13.2,50,359.3,4.71,508592, false
05/19/21 11:57:36  ,56.10221,10.10438167,2.257,329.11,14,14.8,49.9,396.2,4.7,509591, false
05/19/21 11:57:37  ,56.102215,10.10437667,0.9065,329.11,13.9,13.2,50,413.7,4.69,510590, false
05/19/21 11:57:38  ,56.102215,10.10437667,0.0925,329.11,13.7,14.8,50,414.2,4.68,511589, false
05/19/21 11:57:39  ,56.102215,10.10438,1.7205,329.11,13.6,14.2,50.2,423.4,4.67,513586, false
05/19/21 11:57:40  ,56.10221333,10.104385,0.999,329.11,13.6,14.2,50.2,423.4,4.67,513586, false
05/19/21 11:57:41  ,56.102215,10.104385,0.8695,329.11,13.5,14.8,50,432.4,4.66,514585, false
05/19/21 11:57:42  ,56.10221833,10.10437833,2.183,307.95,13.7,14.8,50,432,4.65,515584, false
05/19/21 11:57:43  ,56.10222167,10.10436833,2.257,309,13.8,15.9,50.1,470.7,4.64,516583, false
05/19/21 11:57:44  ,56.102225,10.10436167,0.8695,309,13.7,14.5,50.2,585.4,4.62,518580, false
05/19/21 11:57:45  ,56.102225,10.10436167,0.1665,309,13.7,14.5,50.2,585.4,4.62,518580, false
05/19/21 11:57:46  ,56.10222333,10.10436333,1.813,309,13.7,13.5,50,614,4.61,519579, false
05/19/21 11:57:47  ,56.10222333,10.104365,0.2775,309,13.8,14.8,49.9,622.2,4.6,520578, false
05/19/21 11:57:48  ,56.10222333,10.10436333,0,309,13.8,13.2,49.9,623.2,4.59,521577, false
05/19/21 11:57:49  ,56.10222167,10.104365,0.8325,309,14.1,13.5,50,602,4.58,523574, false
05/19/21 11:57:50  ,56.10222,10.10436833,1.036,309,14.1,13.5,50,602,4.58,523574, false
05/19/21 11:57:51  ,56.10222,10.10436833,0.1665,309,14.4,13.8,50,595.7,4.57,524573, false
05/19/21 11:57:52  ,56.10222,10.10437167,1.3135,309,14.5,14.5,49.8,587,4.56,525572, false
05/19/21 11:57:53  ,56.10221667,10.10437833,1.9055,309,14.3,14.2,49.9,587.3,4.55,526571, false
05/19/21 11:57:54  ,56.10221333,10.10439,3.182,115.54,13.2,14.5,50.1,484.5,4.53,528568, false
05/19/21 11:57:55  ,56.10221167,10.10439,0.4995,115.54,13.2,14.5,50.1,484.5,4.53,528568, false
05/19/21 11:57:56  ,56.102215,10.10438833,1.258,115.54,13.2,14.8,50.3,423.9,4.52,529567, false
05/19/21 11:57:57  ,56.10221667,10.10438667,0.9065,115.54,13.2,13.2,50.4,390,4.52,530566, false
05/19/21 11:57:58  ,56.10222,10.10438167,2.0535,115.54,13.2,13.8,50.6,390.9,4.51,531565, false
05/19/21 11:57:59  ,56.10222333,10.10437167,3.1265,331.42,13.3,14.8,50.7,404,4.49,533562, false
05/19/21 11:58:00  ,56.10223,10.10436,3.5705,319.32,13.3,14.8,50.7,404,4.49,533562, false
05/19/21 11:58:01  ,56.102235,10.10434833,3.5705,314.53,13.3,14.2,50.7,419.4,4.48,534561, false
05/19/21 11:58:02  ,56.10224,10.10433333,4.0145,312.66,13.3,14.8,50.9,433.1,4.47,535559, false
05/19/21 11:58:03  ,56.10224667,10.10432,4.218,312.07,13.3,14.2,51,440.9,4.47,536558, false
05/19/21 11:58:04  ,56.10225167,10.10430667,3.3115,316.23,13.9,16.2,51,433.6,4.45,538556, false
05/19/21 11:58:05  ,56.10225667,10.10429667,3.552,315.41,13.9,16.2,51,433.6,4.45,538556, false
05/19/21 11:58:06  ,56.10226167,10.10428667,3.182,317.68,14.3,14.2,50.9,425.8,4.44,539555, false
05/19/21 11:58:07  ,56.102265,10.10428167,0.7215,317.68,14.5,16.2,51,429.8,4.43,540553, false
05/19/21 11:58:08  ,56.10226333,10.10428167,0.814,317.68,14.8,14.8,50.9,450.9,4.42,541552, false
05/19/21 11:58:09  ,56.10226,10.10428833,2.3495,78.83,14.8,13.8,51,492.3,4.41,543550, false
05/19/21 11:58:10  ,56.10225667,10.10429333,0.814,78.83,14.8,13.8,51,492.3,4.41,543550, false
05/19/21 11:58:11  ,56.10225667,10.10429333,0.074,78.83,14.5,13.5,51,510.7,4.4,544549, false
05/19/21 11:58:12  ,56.10226,10.10429333,0.4625,78.83,14.3,13.2,51.1,513.7,4.39,545547, false
05/19/21 11:58:13  ,56.102265,10.10429,2.5345,339.43,13.9,13.2,51.1,523.9,4.38,546546, false
05/19/21 11:58:14  ,56.10227167,10.10428167,3.5705,322.41,13.1,14.8,51.2,504.8,4.37,548544, false
05/19/21 11:58:15  ,56.10227833,10.10427,3.0525,315.66,13.1,14.8,51.2,504.8,4.37,548544, false
05/19/21 11:58:16  ,56.10228,10.10426833,1.1655,315.66,13.2,15.9,51.3,479.6,4.36,549542, false
05/19/21 11:58:17  ,56.10227833,10.10427333,1.5725,315.66,13.6,12.1,51.4,460.1,4.35,550541, false
05/19/21 11:58:18  ,56.102275,10.10428167,2.627,80.32,13.6,14.8,51.4,458.3,4.34,551540, false
05/19/21 11:58:19  ,56.10227167,10.10429167,2.4605,103.41,13.5,15.9,51.7,466.6,4.33,553538, false
05/19/21 11:58:20  ,56.10227167,10.10429167,0.2405,103.41,13.5,15.9,51.7,466.6,4.33,553538, false
05/19/21 11:58:21  ,56.10227167,10.10429333,0.5365,103.41,13.8,12.9,51.7,431.6,4.32,554536, false
05/19/21 11:58:22  ,56.10226833,10.10429833,1.5725,103.41,14.1,16.5,51.9,428.2,4.31,555535, false
05/19/21 11:58:23  ,56.102265,10.10430667,2.59,128.92,14.2,13.5,51.8,464.3,4.3,556534, false
05/19/21 11:58:24  ,56.10226167,10.10431333,1.258,128.92,14,13.8,52,490.4,4.29,558531, false
05/19/21 11:58:25  ,56.10225833,10.10431833,1.221,128.92,14,13.8,52,490.4,4.29,558531, false
05/19/21 11:58:26  ,56.10225833,10.10431833,0.3885,128.92,13.6,13.5,51.9,470.1,4.28,559530, false
05/19/21 11:58:27  ,56.10226,10.10431833,1.1655,128.92,13.2,14.5,52.2,453.5,4.27,560529, false
05/19/21 11:58:28  ,56.10226333,10.10431667,2.3865,13.61,13.4,12.9,52.2,424.5,4.27,561528, false
05/19/21 11:58:29  ,56.10227,10.10431167,3.219,346.54,13.7,13.2,52.5,415.4,4.25,563525, false
05/19/21 11:58:30  ,56.10227833,10.10430167,3.996,326.24,13.7,13.2,52.5,415.4,4.25,563525, false
05/19/21 11:58:31  ,56.102285,10.10428667,4.7915,313.9,13.5,16.9,52.6,416.8,4.24,564524, false
05/19/21 11:58:32  ,56.10229,10.10426833,3.885,299.45,13.4,14.8,52.6,399.7,4.24,565523, false
05/19/21 11:58:33  ,56.10229167,10.10426333,1.0175,299.45,13.4,12.4,52.7,372.2,4.23,566522, false
05/19/21 11:58:34  ,56.10228833,10.10427333,4.6435,149.8,12.8,16.9,53,344.2,4.21,568519, false
05/19/21 11:58:35  ,56.10228,10.10428667,3.922,136.95,12.8,16.9,53,344.2,4.21,568519, false
05/19/21 11:58:36  ,56.102275,10.10429667,2.3865,129.28,13.3,12.9,53.1,348,4.21,569518, false
05/19/21 11:58:37  ,56.10227167,10.104305,1.813,129.28,13.7,14.2,53,338.2,4.2,570517, false
05/19/21 11:58:38  ,56.10227,10.10431167,2.035,129.28,13.8,13.2,53.2,333.8,4.19,571516, false
05/19/21 11:58:39  ,56.10226833,10.10431667,0.888,129.28,13.7,15.6,53.7,341.2,4.18,573513, false
05/19/21 11:58:40  ,56.10226833,10.10431333,2.4605,262.2,13.7,15.6,53.7,341.2,4.18,573513, false
05/19/21 11:58:41  ,56.10227167,10.10429833,4.366,293.85,13.8,17.2,53.9,341,4.17,574512, false
05/19/21 11:58:42  ,56.10227833,10.10428167,4.1995,306.32,13.7,16.5,53.8,339.7,4.16,575511, false
05/19/21 11:58:43  ,56.10228167,10.10426833,2.1645,306.98,13.3,13.5,53.9,325.7,4.16,576510, false
05/19/21 11:58:44  ,56.10228333,10.104265,0.518,306.98,13.9,15.6,54.1,284.9,4.14,578507, false
05/19/21 11:58:45  ,56.10228,10.104275,3.9405,83.98,13.9,15.6,54.1,284.9,4.14,578507, false
05/19/21 11:58:46  ,56.10227667,10.10428833,3.1635,102.75,13.5,14.2,54.2,294.2,4.13,579506, false
05/19/21 11:58:47  ,56.10227333,10.10429833,2.0905,102.75,13.6,13.8,54.4,313,4.13,580505, false
05/19/21 11:58:48  ,56.10227167,10.104305,0.629,102.75,14.2,14.5,54.5,312.1,4.12,581504, false
05/19/21 11:58:49  ,56.10227,10.10430667,0.6105,102.75,14.9,13.8,54.5,346.9,4.11,583502, false
05/19/21 11:58:50  ,56.10226833,10.10431,1.184,102.75,14.9,13.8,54.5,346.9,4.11,583502, false
05/19/21 11:58:51  ,56.102265,10.10431667,2.479,119.37,14.9,12.4,54.5,386.5,4.1,584501, false
05/19/21 11:58:52  ,56.10226167,10.104325,1.628,119.37,14.3,14.2,54.4,417.1,4.09,585499, false
05/19/21 11:58:53  ,56.10226167,10.104325,0.4995,119.37,14.2,14.2,54.4,415.6,4.08,586498, false
05/19/21 11:58:54  ,56.10226333,10.10432,2.109,119.37,14.4,14.8,54.6,373.4,4.07,588496, false
05/19/21 11:58:55  ,56.10226833,10.10431167,3.552,341.76,14.4,14.8,54.6,373.4,4.07,588496, false
05/19/21 11:58:56  ,56.102275,10.1043,4.0885,320.25,14.3,11.6,54.6,369.7,4.06,589495, false
05/19/21 11:58:57  ,56.10228167,10.10428667,3.996,318.63,14.1,15.1,54.6,364.6,4.06,590494, false
05/19/21 11:58:58  ,56.10228667,10.10428,1.184,318.63,13.9,14.8,54.7,355,4.05,591493, false
05/19/21 11:58:59  ,56.10228667,10.10428,0.148,318.63,14.3,12.4,54.8,345.3,4.04,593490, false
05/19/21 11:59:00  ,56.10228667,10.10428,0.3145,318.63,14.3,12.4,54.8,345.3,4.04,593490, false
05/19/21 11:59:01  ,56.10228667,10.10428167,0.888,318.63,14.7,14.5,54.8,346.5,4.03,594489, false
05/19/21 11:59:02  ,56.102285,10.10428667,2.664,105.72,14.8,16.5,54.9,377.9,4.02,595488, false
05/19/21 11:59:03  ,56.10228,10.10429667,2.775,125.24,14.6,13.5,54.7,406.5,4.02,596487, false
05/19/21 11:59:04  ,56.10227667,10.10430333,1.6465,125.24,14.4,13.2,55,408.7,4,598485, false
